"","type","variable","server.preparation.time"
"22682","Fit","server.preparation.time",1.57490061628165
"22683","Fit","server.preparation.time",4.65145026133451
"22684","Fit","server.preparation.time",4.56821861924408
"22685","Fit","server.preparation.time",3.19849784064846
"22686","Fit","server.preparation.time",5.05556774122081
"22687","Fit","server.preparation.time",2.32497292874224
"22688","Fit","server.preparation.time",3.6279796873721
"22689","Fit","server.preparation.time",4.12142769541656
"22690","Fit","server.preparation.time",2.46625333814733
"22691","Fit","server.preparation.time",1.95542195192284
"22692","Fit","server.preparation.time",7.36199709392149
"22693","Fit","server.preparation.time",4.20926642208518
"22694","Fit","server.preparation.time",3.41937761487562
"22695","Fit","server.preparation.time",6.14329872676755
"22696","Fit","server.preparation.time",3.97538612107507
"22697","Fit","server.preparation.time",2.61590084874177
"22698","Fit","server.preparation.time",5.6704910922881
"22699","Fit","server.preparation.time",3.21386895212499
"22700","Fit","server.preparation.time",1.71801499399207
"22701","Fit","server.preparation.time",7.00821937453895
"22702","Fit","server.preparation.time",5.57420984315664
"22703","Fit","server.preparation.time",3.03942369345
"22704","Fit","server.preparation.time",3.65073645589116
"22705","Fit","server.preparation.time",3.23005075714851
"22706","Fit","server.preparation.time",3.5519631310335
"22707","Fit","server.preparation.time",3.08281190697924
"22708","Fit","server.preparation.time",3.35346092584513
"22709","Fit","server.preparation.time",4.27243856536484
"22710","Fit","server.preparation.time",3.47180021200123
"22711","Fit","server.preparation.time",2.40581965736927
"22712","Fit","server.preparation.time",2.49290633555417
"22713","Fit","server.preparation.time",4.21056089214378
"22714","Fit","server.preparation.time",3.14260733055908
"22715","Fit","server.preparation.time",4.54328970019663
"22716","Fit","server.preparation.time",6.50697235552881
"22717","Fit","server.preparation.time",6.03049368913962
"22718","Fit","server.preparation.time",3.33776092852056
"22719","Fit","server.preparation.time",3.8095752613744
"22720","Fit","server.preparation.time",4.78179714155346
"22721","Fit","server.preparation.time",2.76278393251069
"22722","Fit","server.preparation.time",6.92499610034544
"22723","Fit","server.preparation.time",2.58107140281145
"22724","Fit","server.preparation.time",6.14623185090965
"22725","Fit","server.preparation.time",3.84889254410569
"22726","Fit","server.preparation.time",3.66760309076822
"22727","Fit","server.preparation.time",2.71090460949734
"22728","Fit","server.preparation.time",2.17424005639363
"22729","Fit","server.preparation.time",5.33921925399314
"22730","Fit","server.preparation.time",4.83983066374915
"22731","Fit","server.preparation.time",8.56887907327915
"22732","Fit","server.preparation.time",2.33486852743559
"22733","Fit","server.preparation.time",2.0996518285455
"22734","Fit","server.preparation.time",2.48443902487455
"22735","Fit","server.preparation.time",5.61812121790814
"22736","Fit","server.preparation.time",3.69914981486611
"22737","Fit","server.preparation.time",2.31329274814892
"22738","Fit","server.preparation.time",5.90676804311191
"22739","Fit","server.preparation.time",4.45092263244867
"22740","Fit","server.preparation.time",6.78000357941003
"22741","Fit","server.preparation.time",5.88077777663825
"22742","Fit","server.preparation.time",2.69331995874676
"22743","Fit","server.preparation.time",7.47873604427549
"22744","Fit","server.preparation.time",2.38219416003414
"22745","Fit","server.preparation.time",10.6989662027285
"22746","Fit","server.preparation.time",3.85731442767829
"22747","Fit","server.preparation.time",2.89918294463103
"22748","Fit","server.preparation.time",3.75856284825532
"22749","Fit","server.preparation.time",7.58256294595268
"22750","Fit","server.preparation.time",2.85190820688929
"22751","Fit","server.preparation.time",5.65943294766189
"22752","Fit","server.preparation.time",3.82942748856577
"22753","Fit","server.preparation.time",2.33912834257683
"22754","Fit","server.preparation.time",3.20583898169919
"22755","Fit","server.preparation.time",4.44524076514009
"22756","Fit","server.preparation.time",2.33898379770229
"22757","Fit","server.preparation.time",2.3378856664167
"22758","Fit","server.preparation.time",6.44556405275916
"22759","Fit","server.preparation.time",1.86676404067868
"22760","Fit","server.preparation.time",2.70852318881992
"22761","Fit","server.preparation.time",3.85258657090121
"22762","Fit","server.preparation.time",3.39553344888002
"22763","Fit","server.preparation.time",2.07237498664199
"22764","Fit","server.preparation.time",3.81744011738497
"22765","Fit","server.preparation.time",5.01194452417753
"22766","Fit","server.preparation.time",5.08846594522639
"22767","Fit","server.preparation.time",7.49874107324862
"22768","Fit","server.preparation.time",7.44436006034918
"22769","Fit","server.preparation.time",5.04413094946271
"22770","Fit","server.preparation.time",2.90148588234436
"22771","Fit","server.preparation.time",4.5182413296614
"22772","Fit","server.preparation.time",3.25520056390626
"22773","Fit","server.preparation.time",3.051871088542
"22774","Fit","server.preparation.time",3.5963807748816
"22775","Fit","server.preparation.time",3.71419001567792
"22776","Fit","server.preparation.time",4.13119646901102
"22777","Fit","server.preparation.time",4.05002515900285
"22778","Fit","server.preparation.time",4.02075680327031
"22779","Fit","server.preparation.time",3.11583880219373
"22780","Fit","server.preparation.time",2.3038710108138
"22781","Fit","server.preparation.time",1.80125286002939
"22782","Fit","server.preparation.time",3.62404485471234
"22783","Fit","server.preparation.time",3.06063744599938
"22784","Fit","server.preparation.time",4.68966899987274
"22785","Fit","server.preparation.time",3.79607124384286
"22786","Fit","server.preparation.time",6.72776268128371
"22787","Fit","server.preparation.time",3.15842483784632
"22788","Fit","server.preparation.time",2.97062036265391
"22789","Fit","server.preparation.time",4.38243784700221
"22790","Fit","server.preparation.time",2.17065330670319
"22791","Fit","server.preparation.time",4.01449183439078
"22792","Fit","server.preparation.time",3.11755493499363
"22793","Fit","server.preparation.time",2.74339389032289
"22794","Fit","server.preparation.time",2.62835551621302
"22795","Fit","server.preparation.time",7.10981832475812
"22796","Fit","server.preparation.time",2.04932396685968
"22797","Fit","server.preparation.time",3.00582303422371
"22798","Fit","server.preparation.time",3.25123771506024
"22799","Fit","server.preparation.time",4.55014324953968
"22800","Fit","server.preparation.time",4.13076095884763
"22801","Fit","server.preparation.time",3.94587329527546
"22802","Fit","server.preparation.time",4.84635646006943
"22803","Fit","server.preparation.time",2.87399291011907
"22804","Fit","server.preparation.time",3.78720173873293
"22805","Fit","server.preparation.time",2.22642377653686
"22806","Fit","server.preparation.time",2.15950952848045
"22807","Fit","server.preparation.time",2.85816218014656
"22808","Fit","server.preparation.time",6.56896074755373
"22809","Fit","server.preparation.time",3.88404356371571
"22810","Fit","server.preparation.time",3.13072732715899
"22811","Fit","server.preparation.time",2.07049097269886
"22812","Fit","server.preparation.time",2.02334182948977
"22813","Fit","server.preparation.time",4.94347701954783
"22814","Fit","server.preparation.time",3.94786590123132
"22815","Fit","server.preparation.time",2.96190417016
"22816","Fit","server.preparation.time",9.4331362226644
"22817","Fit","server.preparation.time",3.77088970420001
"22818","Fit","server.preparation.time",6.24528200623225
"22819","Fit","server.preparation.time",3.20685960202346
"22820","Fit","server.preparation.time",5.64286201698973
"22821","Fit","server.preparation.time",3.06491600892329
"22822","Fit","server.preparation.time",2.80821322404895
"22823","Fit","server.preparation.time",2.29215528684693
"22824","Fit","server.preparation.time",6.37809098206886
"22825","Fit","server.preparation.time",3.34636058571967
"22826","Fit","server.preparation.time",7.98492408653521
"22827","Fit","server.preparation.time",2.29410088204434
"22828","Fit","server.preparation.time",2.99508845471811
"22829","Fit","server.preparation.time",2.54958738537818
"22830","Fit","server.preparation.time",3.21979349511773
"22831","Fit","server.preparation.time",2.98764692447837
"22832","Fit","server.preparation.time",5.57867326310423
"22833","Fit","server.preparation.time",2.38887560108534
"22834","Fit","server.preparation.time",5.15623438879488
"22835","Fit","server.preparation.time",3.77278132891037
"22836","Fit","server.preparation.time",4.03382989063443
"22837","Fit","server.preparation.time",3.85989719270028
"22838","Fit","server.preparation.time",7.12464588681471
"22839","Fit","server.preparation.time",3.2124302047225
"22840","Fit","server.preparation.time",4.37125990085452
"22841","Fit","server.preparation.time",4.3351920165909
"22842","Fit","server.preparation.time",4.69994518523858
"22843","Fit","server.preparation.time",1.99744377646448
"22844","Fit","server.preparation.time",3.15701467377425
"22845","Fit","server.preparation.time",3.4082968793754
"22846","Fit","server.preparation.time",4.34333784725445
"22847","Fit","server.preparation.time",4.90615951481615
"22848","Fit","server.preparation.time",2.53767999659184
"22849","Fit","server.preparation.time",3.03942343273038
"22850","Fit","server.preparation.time",3.1300166189329
"22851","Fit","server.preparation.time",3.13207993091769
"22852","Fit","server.preparation.time",7.21720968622779
"22853","Fit","server.preparation.time",5.83235170480257
"22854","Fit","server.preparation.time",3.94748820458778
"22855","Fit","server.preparation.time",3.85490396018823
"22856","Fit","server.preparation.time",2.73508823731801
"22857","Fit","server.preparation.time",2.89843074338653
"22858","Fit","server.preparation.time",2.81098100071794
"22859","Fit","server.preparation.time",3.88486613924893
"22860","Fit","server.preparation.time",5.14633947602807
"22861","Fit","server.preparation.time",2.48904098732055
"22862","Fit","server.preparation.time",3.69200511293073
"22863","Fit","server.preparation.time",4.68792314627301
"22864","Fit","server.preparation.time",4.02095429023539
"22865","Fit","server.preparation.time",2.73466265025438
"22866","Fit","server.preparation.time",4.53820329882402
"22867","Fit","server.preparation.time",4.36350932216691
"22868","Fit","server.preparation.time",2.53305699285627
"22869","Fit","server.preparation.time",3.30125184043894
"22870","Fit","server.preparation.time",5.17578867658424
"22871","Fit","server.preparation.time",6.26448755907631
"22872","Fit","server.preparation.time",3.32820565255027
"22873","Fit","server.preparation.time",1.27250804561353
"22874","Fit","server.preparation.time",4.80195492584926
"22875","Fit","server.preparation.time",4.70601978198822
"22876","Fit","server.preparation.time",3.27831365653093
"22877","Fit","server.preparation.time",2.17162596015579
"22878","Fit","server.preparation.time",8.16556997675703
"22879","Fit","server.preparation.time",2.78706572235467
"22880","Fit","server.preparation.time",2.26748510883389
"22881","Fit","server.preparation.time",3.47753177131507
"22882","Fit","server.preparation.time",3.3261578000553
"22883","Fit","server.preparation.time",3.95891945407503
"22884","Fit","server.preparation.time",8.37477611203097
"22885","Fit","server.preparation.time",2.57218914526182
"22886","Fit","server.preparation.time",2.68488464441705
"22887","Fit","server.preparation.time",1.99592411137575
"22888","Fit","server.preparation.time",2.92598515005134
"22889","Fit","server.preparation.time",3.84003778263025
"22890","Fit","server.preparation.time",4.65023132871598
"22891","Fit","server.preparation.time",2.96336490007611
"22892","Fit","server.preparation.time",6.51957635223003
"22893","Fit","server.preparation.time",3.31794091040547
"22894","Fit","server.preparation.time",3.40625954066356
"22895","Fit","server.preparation.time",2.61805768482798
"22896","Fit","server.preparation.time",5.29141002612289
"22897","Fit","server.preparation.time",4.52964947234145
"22898","Fit","server.preparation.time",2.0067797362907
"22899","Fit","server.preparation.time",2.46541881333278
"22900","Fit","server.preparation.time",4.48537490835178
"22901","Fit","server.preparation.time",3.02223563773674
"22902","Fit","server.preparation.time",5.49079313535282
"22903","Fit","server.preparation.time",2.15168849041074
"22904","Fit","server.preparation.time",3.52926946467593
"22905","Fit","server.preparation.time",2.97224147962587
"22906","Fit","server.preparation.time",3.14585103475761
"22907","Fit","server.preparation.time",3.35704873341563
"22908","Fit","server.preparation.time",4.03805319846868
"22909","Fit","server.preparation.time",3.41057868914144
"22910","Fit","server.preparation.time",7.40292516105387
"22911","Fit","server.preparation.time",3.06286910511286
"22912","Fit","server.preparation.time",3.02746741443222
"22913","Fit","server.preparation.time",3.54626726824593
"22914","Fit","server.preparation.time",4.00812797244772
"22915","Fit","server.preparation.time",4.21427633085388
"22916","Fit","server.preparation.time",3.45737270797579
"22917","Fit","server.preparation.time",4.21721409073144
"22918","Fit","server.preparation.time",2.44696985013627
"22919","Fit","server.preparation.time",4.44904193617836
"22920","Fit","server.preparation.time",5.99681687992156
"22921","Fit","server.preparation.time",6.10988532167348
"22922","Fit","server.preparation.time",2.51910834872411
"22923","Fit","server.preparation.time",5.01638213470944
"22924","Fit","server.preparation.time",6.38637413691969
"22925","Fit","server.preparation.time",2.6526576062863
"22926","Fit","server.preparation.time",3.98880833877502
"22927","Fit","server.preparation.time",3.8106952238422
"22928","Fit","server.preparation.time",3.58762085979916
"22929","Fit","server.preparation.time",2.75402240295699
"22930","Fit","server.preparation.time",4.66575008851915
"22931","Fit","server.preparation.time",2.34501135671397
"22932","Fit","server.preparation.time",5.07320630349187
"22933","Fit","server.preparation.time",5.38015331639623
"22934","Fit","server.preparation.time",4.03636735200305
"22935","Fit","server.preparation.time",6.04205851541926
"22936","Fit","server.preparation.time",4.33467521403016
"22937","Fit","server.preparation.time",4.91849253460224
"22938","Fit","server.preparation.time",3.30046738066257
"22939","Fit","server.preparation.time",5.26739707231398
"22940","Fit","server.preparation.time",2.71327713480533
"22941","Fit","server.preparation.time",3.31914013524577
"22942","Fit","server.preparation.time",3.86519803051843
"22943","Fit","server.preparation.time",2.49103824417364
"22944","Fit","server.preparation.time",4.48350737073786
"22945","Fit","server.preparation.time",5.31032918002351
"22946","Fit","server.preparation.time",1.7079465485615
"22947","Fit","server.preparation.time",1.99331308892957
"22948","Fit","server.preparation.time",1.52829706704337
"22949","Fit","server.preparation.time",2.67568867971912
"22950","Fit","server.preparation.time",2.24575354573861
"22951","Fit","server.preparation.time",4.64875547112157
"22952","Fit","server.preparation.time",2.46605080528334
"22953","Fit","server.preparation.time",7.80962409034452
"22954","Fit","server.preparation.time",3.71758332902971
"22955","Fit","server.preparation.time",2.38364800336594
"22956","Fit","server.preparation.time",3.45340457496374
"22957","Fit","server.preparation.time",2.22860920164339
"22958","Fit","server.preparation.time",2.63474038820315
"22959","Fit","server.preparation.time",4.34876132666433
"22960","Fit","server.preparation.time",7.46431004381143
"22961","Fit","server.preparation.time",6.00970773430351
"22962","Fit","server.preparation.time",3.21185473493995
"22963","Fit","server.preparation.time",3.82260039062962
"22964","Fit","server.preparation.time",3.12592631298535
"22965","Fit","server.preparation.time",8.25245661804411
"22966","Fit","server.preparation.time",4.44750604332
"22967","Fit","server.preparation.time",3.00298078143205
"22968","Fit","server.preparation.time",2.88235029085653
"22969","Fit","server.preparation.time",2.79427812964499
"22970","Fit","server.preparation.time",4.05983258098321
"22971","Fit","server.preparation.time",4.98530846025238
"22972","Fit","server.preparation.time",3.6138393036532
"22973","Fit","server.preparation.time",3.08518100585916
"22974","Fit","server.preparation.time",1.7162103196807
"22975","Fit","server.preparation.time",5.52653482134646
"22976","Fit","server.preparation.time",3.40727876785111
"22977","Fit","server.preparation.time",3.61004752655036
"22978","Fit","server.preparation.time",4.05042631260384
"22979","Fit","server.preparation.time",3.5442992520182
"22980","Fit","server.preparation.time",4.50944731079692
"22981","Fit","server.preparation.time",8.63692918849781
"22982","Fit","server.preparation.time",2.76163448524795
"22983","Fit","server.preparation.time",2.75586727691968
"22984","Fit","server.preparation.time",4.63533462505701
"22985","Fit","server.preparation.time",4.3819963296474
"22986","Fit","server.preparation.time",6.80459329061236
"22987","Fit","server.preparation.time",3.99108247009202
"22988","Fit","server.preparation.time",5.44085646302836
"22989","Fit","server.preparation.time",4.41843726587524
"22990","Fit","server.preparation.time",4.61700924271817
"22991","Fit","server.preparation.time",9.54997531116616
"22992","Fit","server.preparation.time",1.71166606750812
"22993","Fit","server.preparation.time",3.46526041293587
"22994","Fit","server.preparation.time",4.47398741115526
"22995","Fit","server.preparation.time",3.14933833356069
"22996","Fit","server.preparation.time",4.74472194702306
"22997","Fit","server.preparation.time",4.60299001058183
"22998","Fit","server.preparation.time",6.24874924073806
"22999","Fit","server.preparation.time",3.98084489778508
"23000","Fit","server.preparation.time",3.2682199281963
"23001","Fit","server.preparation.time",2.48112031792553
"23002","Fit","server.preparation.time",4.25064116213335
"23003","Fit","server.preparation.time",3.04687385732289
"23004","Fit","server.preparation.time",2.36465380142219
"23005","Fit","server.preparation.time",2.20932057518917
"23006","Fit","server.preparation.time",2.09792123452383
"23007","Fit","server.preparation.time",2.38908407220806
"23008","Fit","server.preparation.time",3.29373188859291
"23009","Fit","server.preparation.time",2.57010117129953
"23010","Fit","server.preparation.time",3.82250760124046
"23011","Fit","server.preparation.time",5.84557743624143
"23012","Fit","server.preparation.time",1.94716690784096
"23013","Fit","server.preparation.time",5.5680897436133
"23014","Fit","server.preparation.time",1.79249725987039
"23015","Fit","server.preparation.time",3.36182267694009
"23016","Fit","server.preparation.time",3.16555412121959
"23017","Fit","server.preparation.time",4.10737874719629
"23018","Fit","server.preparation.time",2.47504218590778
"23019","Fit","server.preparation.time",5.04828445151152
"23020","Fit","server.preparation.time",2.52084263155017
"23021","Fit","server.preparation.time",3.2765685267928
"23022","Fit","server.preparation.time",4.44375907969441
"23023","Fit","server.preparation.time",4.41902629483518
"23024","Fit","server.preparation.time",4.11524779451664
"23025","Fit","server.preparation.time",3.04813963223604
"23026","Fit","server.preparation.time",4.18417418523808
"23027","Fit","server.preparation.time",8.13088867980078
"23028","Fit","server.preparation.time",6.06284707483681
"23029","Fit","server.preparation.time",3.23361483256648
"23030","Fit","server.preparation.time",4.71250488895252
"23031","Fit","server.preparation.time",5.61505263517079
"23032","Fit","server.preparation.time",4.24867181076131
"23033","Fit","server.preparation.time",6.37576122413393
"23034","Fit","server.preparation.time",2.74020308254816
"23035","Fit","server.preparation.time",6.18964517918525
"23036","Fit","server.preparation.time",2.6244705337221
"23037","Fit","server.preparation.time",2.66309746861728
"23038","Fit","server.preparation.time",2.19576594749312
"23039","Fit","server.preparation.time",4.06129513954863
"23040","Fit","server.preparation.time",1.9154701772456
"23041","Fit","server.preparation.time",2.03836132235903
"23042","Fit","server.preparation.time",4.7674998994335
"23043","Fit","server.preparation.time",3.68619989596986
"23044","Fit","server.preparation.time",3.06133087689442
"23045","Fit","server.preparation.time",4.47406314296696
"23046","Fit","server.preparation.time",3.73231955827712
"23047","Fit","server.preparation.time",6.48904380931928
"23048","Fit","server.preparation.time",3.4057426579761
"23049","Fit","server.preparation.time",5.37177697279902
"23050","Fit","server.preparation.time",6.40624094686309
"23051","Fit","server.preparation.time",4.31319624322092
"23052","Fit","server.preparation.time",3.82554192098357
"23053","Fit","server.preparation.time",4.75108120037404
"23054","Fit","server.preparation.time",7.03019709179512
"23055","Fit","server.preparation.time",7.32077759126388
"23056","Fit","server.preparation.time",2.83539250575645
"23057","Fit","server.preparation.time",4.31425335624106
"23058","Fit","server.preparation.time",4.27997162017023
"23059","Fit","server.preparation.time",4.77673813873141
"23060","Fit","server.preparation.time",4.81579793430478
"23061","Fit","server.preparation.time",2.17066064467964
"23062","Fit","server.preparation.time",2.26992699317906
"23063","Fit","server.preparation.time",5.74037181890052
"23064","Fit","server.preparation.time",2.98515639892597
"23065","Fit","server.preparation.time",4.23471151294861
"23066","Fit","server.preparation.time",8.25595663619137
"23067","Fit","server.preparation.time",5.91307860505132
"23068","Fit","server.preparation.time",4.35802429789689
"23069","Fit","server.preparation.time",3.30130190113639
"23070","Fit","server.preparation.time",4.33416931374444
"23071","Fit","server.preparation.time",7.09118343898684
"23072","Fit","server.preparation.time",10.2360917306104
"23073","Fit","server.preparation.time",4.12830430605218
"23074","Fit","server.preparation.time",4.66622515505893
"23075","Fit","server.preparation.time",2.33526092516147
"23076","Fit","server.preparation.time",4.3640870833156
"23077","Fit","server.preparation.time",3.76369719325926
"23078","Fit","server.preparation.time",4.18455694011743
"23079","Fit","server.preparation.time",2.53843443759659
"23080","Fit","server.preparation.time",6.52762716673817
"23081","Fit","server.preparation.time",3.28460442184252
"23082","Fit","server.preparation.time",6.30091732318602
"23083","Fit","server.preparation.time",4.9708916849136
"23084","Fit","server.preparation.time",2.52197019259987
"23085","Fit","server.preparation.time",5.6417318981307
"23086","Fit","server.preparation.time",5.43525178477569
"23087","Fit","server.preparation.time",5.50424860914769
"23088","Fit","server.preparation.time",1.57319191557475
"23089","Fit","server.preparation.time",3.1964001181525
"23090","Fit","server.preparation.time",4.0289514220587
"23091","Fit","server.preparation.time",3.02858511280847
"23092","Fit","server.preparation.time",5.1512844039612
"23093","Fit","server.preparation.time",2.87305883215657
"23094","Fit","server.preparation.time",1.99519674622169
"23095","Fit","server.preparation.time",2.07420670863794
"23096","Fit","server.preparation.time",6.82073790212575
"23097","Fit","server.preparation.time",2.14020793805014
"23098","Fit","server.preparation.time",3.51418905693249
"23099","Fit","server.preparation.time",2.22153829597085
"23100","Fit","server.preparation.time",3.73709846078834
"23101","Fit","server.preparation.time",6.96098528493245
"23102","Fit","server.preparation.time",4.27177378321484
"23103","Fit","server.preparation.time",5.17911057340657
"23104","Fit","server.preparation.time",2.61172900995308
"23105","Fit","server.preparation.time",3.58124473816504
"23106","Fit","server.preparation.time",4.17609403743697
"23107","Fit","server.preparation.time",3.46444640076406
"23108","Fit","server.preparation.time",3.40892838938863
"23109","Fit","server.preparation.time",1.80091161969368
"23110","Fit","server.preparation.time",5.17359386375908
"23111","Fit","server.preparation.time",3.31858874876636
"23112","Fit","server.preparation.time",2.96078456372591
"23113","Fit","server.preparation.time",4.1862155225666
"23114","Fit","server.preparation.time",4.24918406120861
"23115","Fit","server.preparation.time",3.49184310827869
"23116","Fit","server.preparation.time",3.24463603146825
"23117","Fit","server.preparation.time",4.78652759098204
"23118","Fit","server.preparation.time",4.59432557406006
"23119","Fit","server.preparation.time",4.08422248122369
"23120","Fit","server.preparation.time",2.69569858480073
"23121","Fit","server.preparation.time",3.58406752354525
"23122","Fit","server.preparation.time",2.0367434276139
"23123","Fit","server.preparation.time",3.61588986394108
"23124","Fit","server.preparation.time",1.53911989198621
"23125","Fit","server.preparation.time",2.65284595101242
"23126","Fit","server.preparation.time",3.49579816223564
"23127","Fit","server.preparation.time",2.63058698552249
"23128","Fit","server.preparation.time",5.88945664923421
"23129","Fit","server.preparation.time",5.37770887848006
"23130","Fit","server.preparation.time",4.08938644208859
"23131","Fit","server.preparation.time",2.85988800901346
"23132","Fit","server.preparation.time",4.44223087481302
"23133","Fit","server.preparation.time",3.87372829600146
"23134","Fit","server.preparation.time",4.23728735925376
"23135","Fit","server.preparation.time",4.45639581578046
"23136","Fit","server.preparation.time",1.74776446005507
"23137","Fit","server.preparation.time",6.71126148641777
"23138","Fit","server.preparation.time",1.80383284380087
"23139","Fit","server.preparation.time",2.33868219721939
"23140","Fit","server.preparation.time",3.94793916450514
"23141","Fit","server.preparation.time",2.89687433794621
"23142","Fit","server.preparation.time",4.98618339855814
"23143","Fit","server.preparation.time",2.47096292182895
"23144","Fit","server.preparation.time",2.87943866663231
"23145","Fit","server.preparation.time",3.85077731746285
"23146","Fit","server.preparation.time",3.92316111342523
"23147","Fit","server.preparation.time",2.80045793135362
"23148","Fit","server.preparation.time",6.43641212712395
"23149","Fit","server.preparation.time",2.14081929617357
"23150","Fit","server.preparation.time",3.1763000827858
"23151","Fit","server.preparation.time",3.60466064216596
"23152","Fit","server.preparation.time",3.70640327014074
"23153","Fit","server.preparation.time",3.56881762205035
"23154","Fit","server.preparation.time",3.84152831373752
"23155","Fit","server.preparation.time",6.38968637844637
"23156","Fit","server.preparation.time",5.19967868117426
"23157","Fit","server.preparation.time",6.6722181350699
"23158","Fit","server.preparation.time",3.47333088442813
"23159","Fit","server.preparation.time",3.83511840312538
"23160","Fit","server.preparation.time",2.89902067383397
"23161","Fit","server.preparation.time",7.61307922536592
"23162","Fit","server.preparation.time",3.69608944228556
"23163","Fit","server.preparation.time",6.05949891523036
"23164","Fit","server.preparation.time",5.24101920083501
"23165","Fit","server.preparation.time",6.4238019577004
"23166","Fit","server.preparation.time",4.7117636529237
"23167","Fit","server.preparation.time",5.67881915209519
"23168","Fit","server.preparation.time",5.62410598658021
"23169","Fit","server.preparation.time",4.52157305805831
"23170","Fit","server.preparation.time",2.75139391310408
"23171","Fit","server.preparation.time",4.17150717809539
"23172","Fit","server.preparation.time",2.73514570453252
"23173","Fit","server.preparation.time",3.01740296417842
"23174","Fit","server.preparation.time",5.12818622212129
"23175","Fit","server.preparation.time",4.63813079959104
"23176","Fit","server.preparation.time",4.09534864238816
"23177","Fit","server.preparation.time",7.610127830233
"23178","Fit","server.preparation.time",2.14931288795255
"23179","Fit","server.preparation.time",3.12938164324531
"23180","Fit","server.preparation.time",9.15612553543376
"23181","Fit","server.preparation.time",3.17278138083677
"23182","Fit","server.preparation.time",4.10634054354336
"23183","Fit","server.preparation.time",3.91296053215692
"23184","Fit","server.preparation.time",4.60521809380321
"23185","Fit","server.preparation.time",3.01363248760675
"23186","Fit","server.preparation.time",3.21461504328757
"23187","Fit","server.preparation.time",5.71963104213267
"23188","Fit","server.preparation.time",3.81653596562257
"23189","Fit","server.preparation.time",3.32068729387742
"23190","Fit","server.preparation.time",5.85977335154226
"23191","Fit","server.preparation.time",3.78606007945842
"23192","Fit","server.preparation.time",4.65853615052835
"23193","Fit","server.preparation.time",2.90545768829189
"23194","Fit","server.preparation.time",5.88722414667946
"23195","Fit","server.preparation.time",3.88892823968246
"23196","Fit","server.preparation.time",2.75939975653733
"23197","Fit","server.preparation.time",4.47133895531826
"23198","Fit","server.preparation.time",3.33142310422992
"23199","Fit","server.preparation.time",3.01559786478409
"23200","Fit","server.preparation.time",4.22157567001971
"23201","Fit","server.preparation.time",2.16685835492288
"23202","Fit","server.preparation.time",5.7391072654116
"23203","Fit","server.preparation.time",2.87768714657857
"23204","Fit","server.preparation.time",3.63312269595817
"23205","Fit","server.preparation.time",4.52592191501392
"23206","Fit","server.preparation.time",6.31737654168812
"23207","Fit","server.preparation.time",3.21693848626033
"23208","Fit","server.preparation.time",5.8399141694909
"23209","Fit","server.preparation.time",6.83209086307191
"23210","Fit","server.preparation.time",3.05320125460941
"23211","Fit","server.preparation.time",3.27457332036975
"23212","Fit","server.preparation.time",7.22720920042159
"23213","Fit","server.preparation.time",5.85309973287995
"23214","Fit","server.preparation.time",7.35598133325762
"23215","Fit","server.preparation.time",3.06846779817477
"23216","Fit","server.preparation.time",3.10909417488245
"23217","Fit","server.preparation.time",2.73456336650365
"23218","Fit","server.preparation.time",2.58473017085033
"23219","Fit","server.preparation.time",2.81716575557125
"23220","Fit","server.preparation.time",2.32681551921457
"23221","Fit","server.preparation.time",4.63244021393308
"23222","Fit","server.preparation.time",2.94388129625561
"23223","Fit","server.preparation.time",4.79046293942466
"23224","Fit","server.preparation.time",5.22160470428211
"23225","Fit","server.preparation.time",6.48858151445931
"23226","Fit","server.preparation.time",3.4447678282086
"23227","Fit","server.preparation.time",3.62666878416522
"23228","Fit","server.preparation.time",1.83619673097079
"23229","Fit","server.preparation.time",6.83509672056889
"23230","Fit","server.preparation.time",3.89095774074955
"23231","Fit","server.preparation.time",4.93342876126738
"23232","Fit","server.preparation.time",3.44773057085363
"23233","Fit","server.preparation.time",4.06990211800039
"23234","Fit","server.preparation.time",4.03103234557666
"23235","Fit","server.preparation.time",3.9084935872485
"23236","Fit","server.preparation.time",4.56008947736846
"23237","Fit","server.preparation.time",2.55754229814217
"23238","Fit","server.preparation.time",2.84344676723051
"23239","Fit","server.preparation.time",1.98631223947536
"23240","Fit","server.preparation.time",5.07913118464791
"23241","Fit","server.preparation.time",3.21220354616251
"23242","Fit","server.preparation.time",3.79724701039504
"23243","Fit","server.preparation.time",6.40975830398928
"23244","Fit","server.preparation.time",2.79522432520618
"23245","Fit","server.preparation.time",3.20120827013054
"23246","Fit","server.preparation.time",2.72698282286823
"23247","Fit","server.preparation.time",2.30049509794793
"23248","Fit","server.preparation.time",4.41343370607615
"23249","Fit","server.preparation.time",2.11825071455738
"23250","Fit","server.preparation.time",4.54974024854578
"23251","Fit","server.preparation.time",3.75181377777607
"23252","Fit","server.preparation.time",4.05297962455964
"23253","Fit","server.preparation.time",3.14974606939301
"23254","Fit","server.preparation.time",2.09572281684538
"23255","Fit","server.preparation.time",1.92247191868785
"23256","Fit","server.preparation.time",2.59348683145382
"23257","Fit","server.preparation.time",5.29282834765525
"23258","Fit","server.preparation.time",6.52857129238683
"23259","Fit","server.preparation.time",3.51713767834504
"23260","Fit","server.preparation.time",2.12285123124496
"23261","Fit","server.preparation.time",2.67929783752396
"23262","Fit","server.preparation.time",3.36732945079559
"23263","Fit","server.preparation.time",3.53955592678496
